Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
6,4294967295,14214,41,compute_position_kernel,compute_position_kernel,static,AI_VECTOR_CORE,1789485641022604.500	,1.460,0,1,0,YES,"""1;1""",INT32;INT32,ND;ND,"""1;1""",INT64;INT32,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,1731,0.124,0.129,0.502,0.522,0.003,0.003,0.128,0.133,0.169,0.000
6,4294967295,14215,41,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1789485641025013.208	,1.320,2407.290000,1,0,NO,"""1;""",INT64;DT_BF16,ND;ND,"""1""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829,1492,0.008,0.009,0.324,0.391,0.092,0.111,0.104,0.126,0.148,0.000
6,4294967295,14216,41,aclnnIndexPutImpl_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1789485641025508.738	,8.401,494.180000,48,0,NO,"""1,1,1,1;4""",DT_BF16;INT64,ND;ND,"""48,1,6,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.962,601552,0.164,0.024,0.171,0.025,0.106,0.015,1.553,0.223,0.213,0.000
6,4294967295,14217,41,aclnnIndexPutImpl_IndexPutV2_IndexPutV2,IndexPutV2,dynamic,AI_VECTOR_CORE,1789485641025550.819	,170.924,33.599000,48,0,NO,"""48,161,6,5120;48,1,6,5120;2;2;1""",DT_BF16;DT_BF16;INT64;INT64;INT64,NCHW;ND;ND;ND;ND,"""48,161,6,5120""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.986,1121965,0.897,0.069,0.336,0.026,1.293,0.1,1.322,0.102,0.145,0.000
6,4294967295,14218,41,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1789485641025721.763	,1.220,0.076000,1,0,NO,"""1;""",INT64;DT_BF16,ND;ND,"""1""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,1286,0.008,0.011,0.332,0.464,0.099,0.138,0.123,0.173,0.183,0.000
6,4294967295,14219,41,aclnnIndexPutImpl_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1789485641025913.066	,16052.121,190.030000,48,0,NO,"""48,161,24,128,128;5""",DT_BF16;INT64,NCDHW;ND,"""48,161,24,128,128""",DT_BF16,NCDHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15973.968,1380150847,807.174,0.051,5143.186,0.322,6637.8,0.416,6630.158,0.415,0.0,0.000
6,4294967295,14220,41,aclnnIndexPutImpl_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1789485641041965.207	,22.201,0.129000,48,0,NO,"""1,1,1,1,1;5""",DT_BF16;INT64,ND;ND,"""48,1,24,128,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.182,1743753,1.915,0.095,2.354,0.117,0.143,0.007,15.033,0.745,0.053,0.000
6,4294967295,14221,41,aclnnIndexPutImpl_IndexPutV2_IndexPutV2,IndexPutV2,dynamic,AI_VECTOR_CORE,1789485641041987.428	,2024.820,0.049000,48,0,NO,"""48,161,24,128,128;48,1,24,128,128;2;2;1""",DT_BF16;DT_BF16;INT64;INT64;INT64,NCDHW;ND;ND;ND;ND,"""48,161,24,128,128""",DT_BF16,NCDHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.614,3941016,11.31,0.248,1.599,0.035,13.139,0.288,17.095,0.375,0.014,0.000
6,4294967295,14222,41,aclnnIndexPutImpl_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1789485641044012.268	,16087.201,0.000000,48,0,NO,"""48,161,24,128,128;5""",DT_BF16;INT64,NCDHW;ND,"""48,161,24,128,128""",DT_BF16,NCDHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16009.951,1383259799,807.174,0.05,5141.993,0.321,6763.175,0.422,6546.963,0.409,0.0,0.000
6,4294967295,14227,41,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,ViewCopy,dynamic,AI_VECTOR_CORE,1789485641060102.070	,10.120,2.549000,48,0,NO,"""1219200;2;2;1;3,1;2;2;1""",INT64;INT64;INT64;INT64;INT64;INT64;INT64;INT64,ND;ND;ND;ND;ND;ND;ND;ND,"""1219200""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.426,468779,0.008,0.001,1.053,0.194,0.434,0.08,0.019,0.003,0.32,0.000
6,4294967295,14228,41,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641060112.210	,1.340,0.130000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828,1490,0.026,0.032,0.251,0.303,0.189,0.228,0.116,0.14,0.197,0.000
6,4294967295,14229,41,aclnnMax_ReduceMaxAiCore_ReduceMax,ReduceMax,dynamic,MIX_AIV,1789485641060114.790	,1.980,1.160000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.601,2882,0.094,0.059,0.418,0.261,0.192,0.12,0.108,0.067,0.244,0.000
6,4294967295,14230,41,aclnnMax_ReduceMaxAiCore_ReduceMax,ReduceMax,dynamic,MIX_AIV,1789485641060119.650	,1.560,3.020000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,2102,0.094,0.081,0.412,0.353,0.083,0.071,0.094,0.08,0.231,0.000
6,4294967295,14231,41,aclnnIndex_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1789485641060559.279	,5.220,437.940000,1,0,NO,"""21,262279;2;2""",INT32;INT64;INT64,ND;ND;ND,"""21,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.677,8418,0.153,0.033,1.816,0.388,0.784,0.168,0.117,0.025,0.173,0.000
6,4294967295,14232,41,aclnnIndex_IndexAiCore_Index,Index,dynamic,AI_VECTOR_CORE,1789485641060564.519	,8.740,0.030000,48,0,NO,"""21,1;1;2;1""",INT32;INT64;INT64;INT64,ND;ND;ND;ND,"""1,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536,391932,0.008,0.002,0.521,0.115,0.5,0.11,0.003,0.001,0.339,0.000
6,4294967295,14233,41,aclnnFloorDivides_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641060901.766	,1.140,328.510000,1,0,NO,"""1,1""",INT32,ND,"""1,1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,1195,0.026,0.039,0.269,0.405,0.096,0.145,0.124,0.187,0.171,0.000
6,4294967295,14234,41,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1789485641060911.866	,2.220,8.860000,1,0,NO,"""1,1;""",INT64;INT64,ND;ND,"""1,1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728,3111,0.097,0.056,0.492,0.285,0.226,0.131,0.086,0.05,0.191,0.000
6,4294967295,14235,41,aclnnFloorDivides_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641060923.046	,1.680,9.030000,1,0,NO,"""1,1""",INT64,ND,"""1,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,2102,0.064,0.055,0.313,0.268,0.084,0.072,0.113,0.097,0.19,0.000
6,4294967295,14236,41,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641061359.255	,1.280,434.570000,1,0,NO,"""1""",INT64,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773,1392,0.064,0.083,0.333,0.43,0.113,0.147,0.119,0.154,0.167,0.000
6,4294967295,14237,41,aclnnIndex_IndexAiCore_Index,Index,dynamic,AI_VECTOR_CORE,1789485641061780.843	,7.560,420.220000,48,0,NO,"""21;1;1;1""",INT32;INT64;INT64;INT64,ND;ND;ND;ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,366369,0.008,0.002,1.267,0.299,2.897,0.683,0.004,0.001,0.029,0.000
6,4294967295,14238,41,aclnnAny_ReduceAny_ReduceAny,ReduceAny,dynamic,MIX_AIV,1789485641061936.006	,2.060,147.690000,1,0,NO,"""1;1""",BOOL;INT64,ND;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694,3049,0.086,0.051,0.438,0.259,0.212,0.125,0.126,0.074,0.202,0.000
6,4294967295,14240,41,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1789485641062761.903	,1.760,823.940000,1,0,NO,""";""",INT32;INT32,ND;ND,"""""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224,2204,0.026,0.021,0.257,0.21,0.57,0.466,0.115,0.094,0.2,0.000
6,4294967295,14242,41,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1789485641063173.971	,1.360,410.240000,1,0,NO,"""1""",INT32,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805,1449,0.031,0.039,0.273,0.34,0.001,0.001,0.138,0.171,0.234,0.000
6,4294967295,14243,41,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1789485641063330.974	,1.220,155.640000,1,0,NO,"""1""",INT32,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,1199,0.031,0.047,0.262,0.393,0.001,0.002,0.116,0.174,0.179,0.000
6,4294967295,14244,41,aclnnGeScalar_GreaterEqual_GreaterEqual,GreaterEqual,dynamic,AI_VECTOR_CORE,1789485641063798.963	,3.440,466.780000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.891,5203,0.573,0.198,0.603,0.209,0.654,0.226,0.114,0.039,0.16,0.000
6,4294967295,14245,41,aclnnLtScalar_LessAiCore_Less,Less,dynamic,AI_VECTOR_CORE,1789485641063936.206	,3.400,133.810000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.874,5174,0.561,0.195,0.574,0.2,0.187,0.065,0.119,0.042,0.163,0.000
6,4294967295,14246,41,aclnnBitwiseAndTensor_LogicalAndAiCore_LogicalAnd,LogicalAnd,dynamic,AI_VECTOR_CORE,1789485641064125.470	,1.500,185.850000,1,0,NO,"""1;1""",BOOL;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,1740,0.068,0.07,0.302,0.313,0.209,0.217,0.124,0.129,0.165,0.000
6,4294967295,14247,41,aclnnGeScalar_GreaterEqual_GreaterEqual,GreaterEqual,dynamic,AI_VECTOR_CORE,1789485641064261.893	,3.000,135.000000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444,4399,0.58,0.237,0.77,0.315,0.558,0.228,0.118,0.048,0.14,0.000
6,4294967295,14248,41,aclnnLtScalar_LessAiCore_Less,Less,dynamic,AI_VECTOR_CORE,1789485641064390.895	,2.300,126.000000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813,3264,0.567,0.313,0.567,0.313,0.211,0.116,0.084,0.046,0.131,0.000
6,4294967295,14249,41,aclnnBitwiseAndTensor_LogicalAndAiCore_LogicalAnd,LogicalAnd,dynamic,AI_VECTOR_CORE,1789485641064556.919	,1.280,163.700000,1,0,NO,"""1;1""",BOOL;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,1418,0.068,0.086,0.28,0.355,0.207,0.262,0.1,0.127,0.144,0.000
6,4294967295,14250,41,aclnnMuls_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641064790.223	,1.340,231.970000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,1496,0.052,0.062,0.274,0.33,0.078,0.094,0.125,0.15,0.23,0.000
6,4294967295,14251,41,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1789485641064800.083	,2.520,8.410000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026,3646,0.09,0.044,0.51,0.252,0.242,0.119,0.142,0.07,0.172,0.000
6,4294967295,14252,41,aclnnMuls_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641065008.608	,1.400,205.980000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,1552,0.052,0.06,0.439,0.51,0.088,0.102,0.126,0.146,0.181,0.000
6,4294967295,14253,41,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1789485641065011.088	,1.880,1.100000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2420,0.09,0.067,0.451,0.336,0.196,0.146,0.096,0.071,0.19,0.000
6,4294967295,14254,41,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1789485641065140.970	,2.600,128.120000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046,3683,0.293,0.143,0.561,0.274,0.194,0.095,0.123,0.06,0.214,0.000
6,4294967295,14255,41,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1789485641065322.794	,1.900,179.150000,1,0,NO,"""1;1""",BOOL;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352,2433,0.066,0.049,0.441,0.326,0.186,0.137,0.133,0.099,0.16,0.000
6,4294967295,14256,41,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1789485641065479.177	,2.640,154.600000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064,3715,0.293,0.142,0.424,0.206,0.58,0.281,0.103,0.05,0.176,0.000
6,4294967295,14257,41,aclnnMul_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641065643.500	,1.240,161.610000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,1205,0.052,0.077,0.268,0.4,0.099,0.148,0.099,0.149,0.171,0.000
6,4294967295,14258,41,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1789485641065646.540	,2.060,1.760000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,2628,0.09,0.062,0.389,0.267,0.195,0.134,0.099,0.068,0.194,0.000
6,4294967295,14259,41,aclnnBitwiseNot_LogicalNotAiCore_LogicalNot,LogicalNot,dynamic,AI_VECTOR_CORE,1789485641065857.465	,1.680,208.940000,1,0,NO,"""1""",BOOL,ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.101,1981,0.109,0.099,0.438,0.398,0.103,0.094,0.111,0.1,0.179,0.000
6,4294967295,14260,41,aclnnEmbedding_GatherV2AiCore_GatherV2,GatherV2,dynamic,AI_VECTOR_CORE,1789485641066172.491	,9.260,313.320000,48,0,NO,"""124160,5120;1;1""",DT_BF16;INT64;INT64,ND;ND;ND,"""1,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086,525828,0.053,0.009,1.997,0.328,0.686,0.113,0.263,0.043,0.134,0.000
6,4294967295,14261,41,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,MaskedFill,dynamic,AI_VECTOR_CORE,1789485641066439.536	,3.380,257.740000,5,0,NO,"""1,5120;1,1;""",DT_BF16;BOOL;DT_BF16,ND;ND;ND,"""1,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713,24416,0.259,0.095,0.599,0.221,0.341,0.126,0.148,0.054,0.183,0.000
6,4294967295,11514,36,AivKernel,hcom_allReduce_,dynamic,COMMUNICATION,1789485641067304.673	,7.981,861.870000,2,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257,26124,0.016,0.002,3.107,0.428,1.145,0.158,0.784,0.108,0.215,0.000
6,4294967295,N/A,N/A,hcom_allReduce__503_0_1,hcom_allReduce_,N/A,COMMUNICATION,1789485641067304.673	,7.981,0.000000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,4294967295,14264,41,GemmaRmsNorm,GemmaRmsNorm,dynamic,AI_VECTOR_CORE,1789485641068377.715	,5.120,1065.019000,1,0,NO,"""1,5120;5120""",DT_BF16;DT_BF16,ND;ND,"""1,5120;1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613,8304,0.681,0.148,2.214,0.48,0.547,0.119,0.157,0.034,0.143,0.000
6,4294967295,14265,41,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1789485641069056.928	,132.123,674.130000,22,0,NO,"""1,5120;8192,5120""",DT_BF16;DT_BF16,ND;ND,"""1,8192""",DT_BF16,ND,N/A,125.101,4954002,7.798,0.062,24.582,0.196,20.931,0.167,117.965,0.943,0.392,0.003,0.007,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.795
6,4294967295,14266,41,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1789485641069621.960	,11.320,432.877000,3,0,NO,"""1,5120;48,5120""",DT_BF16;DT_BF16,ND;ND,"""1,48""",DT_BF16,ND,N/A,10.055,54297,1.393,0.139,8.709,0.866,1.786,0.178,4.902,0.488,0.138,0.014,0.013,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.103
6,4294967295,14267,41,aclnnCat_ConcatD_ConcatD,ConcatD,dynamic,AI_VECTOR_CORE,1789485641071068.009	,17.380,1434.680000,46,0,NO,"""1,1024;1,1024;1,3072""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""1,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.298,1183858,0.023,0.002,1.884,0.132,0.143,0.01,0.207,0.015,0.218,0.000
6,4294967295,14268,41,aclnnGtScalar_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641071840.464	,1.360,755.120000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826,1487,0.026,0.032,0.284,0.344,0.234,0.283,0.125,0.151,0.151,0.000
6,4294967295,14269,41,aclnnGtScalar_GreaterAiCore_Greater,Greater,dynamic,AI_VECTOR_CORE,1789485641071843.924	,3.060,2.140000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543,4578,0.567,0.223,0.614,0.241,0.214,0.084,0.112,0.044,0.151,0.000
6,4294967295,14270,41,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1789485641072224.312	,13.320,377.190000,41,0,NO,"""7728,6,5120;3;3""",DT_BF16;INT64;INT64,NCL;ND;ND,"""161,3,5120""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.586,781214,0.008,0.001,0.505,0.048,5.851,0.553,3.629,0.343,0.221,0.000
6,4294967295,14271,41,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641073003.587	,1.260,765.930000,1,0,NO,"""2""",INT32,ND,"""2""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,1383,0.026,0.034,0.276,0.359,0.208,0.27,0.107,0.14,0.134,0.000
6,4294967295,14272,41,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641073306.553	,1.140,301.740000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,1178,0.026,0.04,0.239,0.366,0.103,0.158,0.123,0.188,0.139,0.000
6,4294967295,14273,41,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641073633.040	,1.160,325.360000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,1193,0.052,0.078,0.273,0.412,0.107,0.162,0.101,0.152,0.15,0.000
6,4294967295,14274,41,causal_conv1d,causal_conv1d,dynamic,MIX_AIV,1789485641073946.006	,7.920,311.840000,2,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742,24272,1.744,0.259,2.724,0.404,0.794,0.118,0.23,0.034,0.2,0.000
6,4294967295,14275,41,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,ViewCopy,dynamic,AI_VECTOR_CORE,1789485641074154.270	,11.601,200.330000,48,0,NO,"""237404160;3;3;1;161,3,5120;3;3;1""",DT_BF16;INT64;INT64;INT64;DT_BF16;INT64;INT64;INT64,NCL;ND;ND;ND;NCL;ND;ND;ND,"""237404160""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.249,712707,0.016,0.002,0.699,0.085,2.196,0.266,0.964,0.117,0.313,0.000
6,4294967295,14276,41,fused_gdn_gating_kernel,fused_gdn_gating_kernel,static,AI_VECTOR_CORE,1789485641075271.913	,4.340,1106.149000,1,0,YES,"""24;1,24;1,24""",FLOAT;DT_BF16;DT_BF16,ND;ND;ND,"""1,1,24;1,1,24""",FLOAT;DT_BF16,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826,6887,0.774,0.202,1.566,0.409,0.761,0.199,0.661,0.173,0.063,0.000
6,4294967295,14277,41,aclnnIndex_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1789485641075552.578	,314.447,276.160000,48,0,NO,"""161,24,128,128;4""",DT_BF16;INT64,NCHW;ND,"""161,24,128,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.639,26580046,16.843,0.055,109.234,0.355,121.988,0.397,120.966,0.393,0.002,0.000
6,4294967295,14278,41,aclnnIndex_IndexAiCore_Index,Index,dynamic,AI_VECTOR_CORE,1789485641075867.045	,17.300,0.053000,48,0,NO,"""161,24,128,128;1;4;1""",DT_BF16;INT64;INT64;INT32,NCHW;ND;ND;ND,"""1,24,128,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243,453022,0.008,0.001,0.318,0.061,0.417,0.08,0.103,0.02,0.313,0.000
